0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,6,0,9,0,0,6,2,3,2,0,0,3,0,0,95486976.46933737,0.0,89992006.20155807,0.0,90178534.847612,0.0,7332080.219521779,0.0,52216536.61757225,0.00965138984266989,230600000.0,0.0
1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,2,7,2,0,3,0,0,6,7,3,1,5,0,77099991.75787257,0.0,127487673.07826531,0.0,24198032.45136138,0.0,43117304.03088222,0.0,125045380.98986961,0.027105438141257206,261300000.0,0.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,3,7,0,0,5,7,6,1,0,0,2,0,7,76431543.68310125,0.0,119549513.11506593,0.002544843581008296,116271970.1880647,0.0,6320800.309666242,0.0,74843606.29614219,0.0,302400000.0,1183.3669776799352
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,7,6,0,1,0,0,3,4,6,7,0,0,93283881.58169264,0.01712186198131261,156873190.62123483,0.0,174477076.26478997,0.13023887375436513,35100736.5165644,0.0,44193513.54513965,0.0,30700000.0,0.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,8,0,0,6,0,7,3,1,6,5,0,7,98840323.88877058,0.00616387031327254,81277411.11097889,0.0,73264038.44066289,0.0,29841586.423833434,0.0,88954800.96600011,0.0,30700000.0,175.87780283061073
0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,3,0,1,3,1,2,10,0,0,3,0,0,0,0,7,7,76431543.68310125,0.0,907400284.2234178,0.03409804752306806,24198032.45136138,0.0,0.0,0.0,100105457.62015328,0.0,793300000.0,19506.00965357027
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,1,3,1,6,0,0,5,6,4,0.0,0.0,196238890.48445848,0.006894967194041172,95948176.37838832,0.022897440796503334,12586457.998778107,0.0,132619759.7081341,0.0,333100000.0,0.0
0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,3,6,0,0,8,1,1,3,0,3,0,0,4,4,0,0,60717312.84309486,0.0,183066642.38815653,0.0,50962397.12067895,0.0,11325432.307782143,5.213463009501546e-05,33377116.55719709,0.0,486700000.0,49.88535566137178
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,5,7,1,0,3,1,0,1,4,0,0,0,0,0,201783459.3101869,0.0,1354915629.6449618,0.18200569975055544,41292219.28177295,0.0,9695195.36216505,0.0,0.0,0.0,286800000.0,16736.741024224168
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,6,0,7,1,0,0,4,6,0,1,6,0,0,7,95486976.46933737,0.0,136916154.01236093,0.0010342450791061759,156341877.06845552,0.011712042563050959,19337348.34775413,0.0,169855756.56185198,0.008144943456878884,30700000.0,4991.458975195092
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,8,4,0,3,4,0,0,6,0,0,0,0,1,202991498.16567695,0.0,335259331.01341796,0.09858003277993521,26403379.542306438,0.0,12586457.998778107,0.0,25037214.086173728,0.0,121200000.0,0.0
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,4,4,0,5,3,0,1,0,0,3,2,3,2,0,0,102578836.07266891,0.0,130825587.24665123,0.006546881687632982,30290015.82046608,0.00834300722414143,26562940.128449157,0.0,104008548.07648031,0.03358391163556299,176700000.0,0.0
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,1,7,2,0,3,5,5,0,0,4,3,0,0.0,0.0,751589951.3058748,0.027653676468647432,61237000.8289593,0.0005358554929590683,11068771.68625446,0.0,68094717.76275629,0.0,248500000.0,16001.73908539676
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,7,0,7,7,6,0,0,0,0,7,0,0,5,0,0,154345864.93625224,0.0,159565809.21136683,0.00044032992796850466,85695008.57732473,0.025966602906690534,14261651.781499248,0.0,36676675.840294495,0.0,146000000.0,917.7954203745087
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,1,7,7,7,4,0,3,0,42291505.65437629,0.0,111688415.45334655,0.020684901582123515,175728186.83467844,0.09904674392144258,47823410.90026012,0.0,50676683.445610896,0.008663632218402821,248500000.0,0.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,3,2,0,7,1,0,1,0,0,0,5,0,4,76431543.68310125,0.0,595446306.279501,0.19346228979174832,46374393.09510997,0.004305121261732013,815118.4728085467,0.0002172276253958978,76159688.97366215,0.0,317500000.0,0.0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,7,0,0,6,7,7,0,0,0,0.0,0.0,932036635.9142389,0.0424375682434228,34221561.73832255,0.0,52106993.465831816,0.0,0.0,0.0,302400000.0,23594.659648583172
0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,2,4,1,7,0,0,0,7,0,0,3,0,1,4,0,128426618.71875435,0.0,73315450.27094865,0.0,61358689.62947279,0.008000434587309693,8453407.696608048,0.0,116909458.8656433,0.008964953150266918,432800000.0,1121.2138225066171
1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,3,6,2,0,7,60717312.84309486,0.0,940102494.4773983,0.3521832610679571,0.0,0.0,22374727.640758883,0.0,74843606.29614219,0.0,569600000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,7,7,0,3,0,0,0,1,0,0,0,0,0,161122880.51551187,0.0020546234377575127,164411637.51836604,0.0016694876544450059,763657512.3840616,0.07561527262132448,6320800.309666242,0.0,0.0,0.0,121200000.0,17890.544951488806
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,3,1,4,0,3,0,0,0,1,0,2,0,2,0,0,133184765.95309454,0.0,799661038.4905144,0.2969258394818949,20299287.62732069,0.0,7332080.219521779,0.0,27578229.96765524,0.0,176700000.0,0.0
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,1,3,6,0,6,1,1,0,0,1,0,0.0,0.0,191210502.89852148,0.008066923875680162,69810785.89520885,0.0,12857587.774250694,0.0,111334622.03517945,0.03733782969194184,236500000.0,0.0
0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,2,0,1,0,6,0,0,1,0,7,0,0,3,6,7,6,32694901.094161935,0.0,110861364.29012069,0.002993088302799949,55690229.411618516,0.0,8453407.696608048,0.0,156671621.12146983,0.0,920600000.0,931.7740911308947
0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,3,0,0,0,6,6,2,2,0,0,0,2,1,7,0,0,0.0,0.0,213568202.10954338,0.00014161481630278546,22167818.198803753,0.0,14092235.304915495,0.0,44193513.54513965,0.0,989600000.0,68.24133443742363
1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,0,2,0,6,2,1,7,0,0,1,0,3,1,0,77099991.75787257,0.0,689871474.0199406,0.07999244206648433,55690229.411618516,0.0,6320800.309666242,0.0,58044072.09764524,0.0,176700000.0,7647.046171795806
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,4,6,2,0,1,7,1,6,0,7,0,1,5,82177854.37813279,0.0,133641816.40650652,0.0008273960632849405,109654327.33062157,0.0027476928955803997,30033571.88243507,0.0,192167307.54893848,0.006713936778111853,30700000.0,4843.644712481353
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,2,0,3,0,0,1,0,3,3,0,4,6,0,0,71223146.50296113,0.0,479030286.90864694,0.021572121785915405,45324187.55237766,0.0,19176830.963968083,0.0,40273672.383724004,0.0,61400000.0,11472.333011199955
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,0,7,0,0,0,2,3,0,0,6,3,0,4,88511693.9986257,0.0,118958762.28419031,0.020684901582123515,171163486.73640177,0.10293562380413473,13409374.22734895,0.00022049941103042785,67268466.33257627,0.0,115300000.0,0.0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,7,0,3,4,3,7,0,0,0,7,32694901.094161935,0.0,1076636754.0007834,0.13279123997797365,53401633.19836887,0.0,24227584.784522224,0.0,44193513.54513965,0.0,248500000.0,12127.242674820442
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,7,0,2,3,0,0,3,6,0,0,0,1,0,6,125788764.77143934,0.0,532238418.973384,0.0654928541136694,58926842.49039639,0.0,0.0,0.0,66687072.31506137,0.0,30700000.0,5671.599852319331
1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,3,5,7,3,0,0,0,0,0,6,3,1,0,0,1,191140712.25215495,0.0,482129790.17823786,0.18162535899165855,0.0,0.0,31480696.535529993,0.0,25037214.086173728,0.0,575500000.0,0.0
0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,6,0,0,7,6,3,2,3,10,3,7,7,0.0,0.0,110861364.29012069,0.007183411926719877,111398540.37373582,0.0,40486459.09188318,0.0,141073708.86943716,0.0,523300000.0,561.2568643047272
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,8,9,6,0,0,0,0,0,1,0,0,0,0,162593570.26596028,0.01712186198131261,179357791.49446845,0.0,199505536.0197099,0.1656260603661694,6320800.309666242,0.0,0.0,0.0,151900000.0,0.0
0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,6,3,7,1,1,2,0,0,0,3,9,7,0,1,148992572.8637129,0.0,171741383.20257318,0.0,22167818.198803753,0.0,29336884.220245462,0.0002172276253958978,75869639.77914998,0.0,432800000.0,0.0
1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,3,3,6,0,7,0,0,5,0,0,7,0,3,2,0,0,109448217.91765803,0.0,81414164.03354806,0.00044254213926281193,28798397.130608946,0.0,24956580.074387155,0.0,27578229.96765524,0.0,1087700000.0,207.75747845571783
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3,1,0,0,4,5,7,4,1,0,3,7,2,0,0,7,32694901.094161935,0.0,268466997.56830096,0.0024741257100086987,49622725.1402255,0.0,34487650.76874334,0.0,76622825.93722875,0.0016912569839503335,182600000.0,2222.8693179687107
0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,7,0,0,0,0,3,0,4,0,0,7,3,83687277.02147828,0.00616387031327254,78672876.79494132,0.0008718110107597821,80369536.28109896,0.016836417194715292,9695195.36216505,0.0,104930279.35311629,0.003444899652200035,182600000.0,1156.94441324221
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,2,0,1,1,0,3,4,0,7,0,0,5,42291505.65437629,0.0,953721756.0550832,0.12865087786241072,45324187.55237766,0.0,26008389.578208447,0.0,36676675.840294495,0.0,115300000.0,11314.151323257267
0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,3,0,0,0,8,0,0,6,3,7,0,0,0,0,7,0,0.0,0.0,81277411.11097889,0.0,107306943.94900325,0.0,2418998.321271388,7.687487451657481e-05,76622825.93722875,0.0016912569839503335,369700000.0,1041.6885427040147
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,7,7,4,7,6,0,0,0,5,5,5,3,0,162781975.58788604,0.0,262135982.44916773,0.0024821881898548217,31398797.71871161,0.0,28742945.834891886,0.00043742829628367973,72580607.18485624,0.0,30700000.0,257.75901914305086
1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,5,9,5,3,3,0,7,0,0,6,0,7,3,0,0,241225085.82972392,0.0,274523612.7450294,0.0264111873833181,34221561.73832255,0.0,30033571.88243507,0.0,30351526.042379983,0.0,486700000.0,2229.6742046826826
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3,7,8,7,7,0,0,0,3,3,1,3,7,3,0,4,277462185.1407491,0.0,73315450.27094865,0.0,77511233.28854221,0.0025818329790288034,31376262.396394357,0.0,67268466.33257627,0.0,213300000.0,597.1112638922716
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,7,0,0,2,1,7,2,7,4,1,2,6,0.0,0.0,81393306.04134458,0.000550412409960631,81729039.74031684,0.0,35703641.98932909,0.0,159282554.54177237,0.004002972860020676,146000000.0,1631.2161202001048
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,7,4,3,5,7,3,2,0,0,6,3,7,3,0,0,189876788.55561602,0.0,267401563.3693269,0.0026104405902730053,80392876.70538414,0.005972617033969578,42225481.39786699,0.0,30351526.042379983,0.0,30700000.0,2509.226262802893
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,4,4,7,0,0,0,0,0,7,0,3,6,7,6,146964228.41702226,0.0,81393306.04134458,0.003669416066404206,85655294.14491746,0.07206832400309499,24956580.074387155,0.0,156671621.12146983,0.0,61400000.0,0.0
0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,2,0,7,0,3,6,0,0,0,0,1,2,7,7,71223146.50296113,0.0,133844205.0086204,0.0,31398797.71871161,0.0,6320800.309666242,0.0,172857112.7995205,0.016791955817781496,604300000.0,0.0
1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,7,2,7,9,7,5,0,0,0,0,0,0,2,6,5,207471907.7091167,0.0,290899077.0868971,0.0,14102188.244971003,0.011444810471401648,0.0,0.0,118638821.42025256,0.0,759800000.0,0.0
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,0,2,0,7,7,0,7,0,0,0,0,0,0,7,6,37255203.23710208,0.0,181285792.8660761,0.0008273960632849405,34221561.73832255,0.0,13813818.137184955,0.0004410666364845539,199584917.9715156,0.005426044610360445,333100000.0,3939.064586796025
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,2,0,2,0,0,7,5,3,3,2,1,7,37255203.23710208,0.0,870659083.2068354,0.038581354027577876,34221561.73832255,0.0,32129000.278980844,0.0,103236239.427364,0.0,30700000.0,20968.720589079094
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,7,3,7,0,0,7,1,0,0,5,0,5,93283881.58169264,0.01712186198131261,236437375.69434392,0.0,222079200.9315819,0.15587072127803978,6320800.309666242,0.0,80062858.44864091,0.0,30700000.0,0.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,3,5,3,7,0,3,0,1,1,0,7,7,4,0,4,157322016.4407137,0.0,133844205.0086204,0.0,73603875.68681395,0.0031935003346377517,33127864.703600384,2.6459929323651343e-05,71555540.28476302,0.0,92100000.0,733.7001271756752
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,2,0,2,0,2,1,0,0,3,6,7,6,0,4,88247579.16441843,0.00616387031327254,492700719.7592368,0.059302831308904985,20299287.62732069,0.0,41672202.31552473,0.0,81105853.85915002,0.0,348200000.0,5451.902725754431
0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,5,0,1,1,0,1,1,7,6,0.0,0.0,89992006.20155807,0.0,52811167.63503672,0.0,12857587.774250694,0.0,155863978.7931446,0.01409380819958611,538900000.0,0.0
0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6,0,7,0,0,2,0,0,0,2,7,3,3,2,60717312.84309486,0.0,81393306.04134458,0.003669416066404206,22167818.198803753,0.0,27165569.155815758,0.0012150786007879993,97660059.46776915,0.0,363800000.0,0.0
1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3,9,1,6,0,1,5,0,1,0,0,3,1,0,0,185530004.19288784,0.0,145645979.8381111,0.01474074970313028,52811167.63503672,0.0,8453407.696608048,0.0,25037214.086173728,0.0,442300000.0,0.0
0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,6,0,7,0,0,3,0,1,6,0,7,0.0,0.0,654221752.2446873,0.2299074199022747,34221561.73832255,0.0,15444563.06553661,0.0,94338185.77629063,0.0,824000000.0,0.0
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,4,1,7,0,6,4,0,0,5,6,7,0,0,7,136238395.27593526,0.0020546234377575127,159586667.20357028,0.00014898885395047518,26403379.542306438,0.0,46596583.414509594,0.0,98061609.10205626,0.0027892825790826878,151900000.0,2048.5125568181415
1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,7,7,7,0,0,1,3,0,3,0,0,1,0,2,192314896.29996094,0.0,73315450.27094865,0.0,45324187.55237766,0.0,8453407.696608048,0.0,64048802.65239709,0.004528957725645226,806100000.0,0.0
0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,2,3,4,0,2,1,0,0,5,0,5,3,0,0,117999895.068093,0.0,211374587.68566626,0.04672436958179574,20299287.62732069,0.0,24162426.948826768,0.0,30351526.042379983,0.0,688900000.0,0.0
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,7,3,0,0,0,3,1,4,2,0.0,0.0,392576041.91269433,0.10874102880622734,64835987.44502628,0.0,8453407.696608048,0.0,92178153.16056897,0.0,387000000.0,0.0
0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,2,1,0,1,7,0,0,6,0,2,1,0,0,4,0,7,66507014.9338145,0.0,81351590.05693765,0.0005448818817248638,58517988.01954745,0.0,6320800.309666242,0.0,83927878.88098589,0.0,836000000.0,166.3133868232826
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,7,1,3,1,0,1,0,3,1,0,0,0,0,0,160495718.0108222,0.0020546234377575127,651022027.5771691,0.028648945290816623,45324187.55237766,0.0,6320800.309666242,0.0,0.0,0.0,256100000.00000003,15126.987012679469
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7,0,3,0,2,1,6,0,0,0,6,7,144276257.50900897,0.03424372396262522,133844205.0086204,0.0,166715186.45619237,0.10250686966636832,12586457.998778107,0.0,114663343.17952153,0.008663632218402821,30700000.0,0.0
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,4,3,0,3,1,3,1,3,3,0,0,37255203.23710208,0.0,875632864.6091684,0.30130395812764027,46650169.32145682,0.0,25113995.726980142,0.0,30351526.042379983,0.0,146000000.0,0.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,2,1,7,2,0,3,0,3,3,7,7,2,0,4,107385518.6904647,0.0,142702110.41601253,0.0008273960632849405,61315230.85138373,0.0010680432749887476,44184470.68063845,0.0,137908902.48432422,0.00392952081839891,30700000.0,2814.706784418989
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,6,0,0,1,1,0,4,6,2,3,0,3,138778943.76610827,0.0,147380017.5811222,0.03666957851546504,170801001.3203816,0.10885443912102814,34352284.70468299,0.0,63921995.57957761,0.0,84600000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,5,0,3,5,6,6,0,7,5,7,0,60717312.84309486,0.0,373655889.94439363,0.10985388294602738,97132636.19491284,0.0,30033571.88243507,0.0,88954800.96600011,0.0,0.0,0.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,0,0,7,2,0,3,0,1,3,0,5,0,5,32694901.094161935,0.0,828424063.2554038,0.032733785704999595,24198032.45136138,0.0,15063068.18035096,0.0,80062858.44864091,0.0,61400000.0,19335.994793923637
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,7,0,0,8,0,3,6,1,0,5,6,2,123215081.86500826,0.01712186198131261,119215470.28461662,0.020911789966338683,68945584.72862397,0.0,20319063.206658736,0.0,124227868.29395393,0.0,121200000.0,0.0
0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,2,0,0,0,6,2,2,1,0,0,7,0,0,0,2,7,0.0,0.0,189310699.92060745,0.000987253535741071,35317608.53089373,0.0018846175752396037,14261651.781499248,0.0,79190707.68035303,0.0002768289682554867,1164700000.0,674.6811530291317
1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,5,0,2,7,1,4,2,0,0,0,0,1,0,7,53972506.18695759,0.0,406421338.57329637,0.03403863309386426,51760044.33566119,0.0,1612665.5475142584,0.00015374974903314961,103170170.19502914,0.005073770951851,267200000.0,3551.3331334990057
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,6,6,8,1,0,1,5,8,0,0,7,6,0,0,134996357.6629468,0.0,131317077.63893835,0.0,147163325.3388564,0.0052235939399664505,18878301.407059163,0.000147628602194997,40273672.383724004,0.0,115300000.0,1231.450727978453
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,2,6,0,7,0,0,1,1,7,0,3,10,76431543.68310125,0.0,578668160.7066083,0.028609876455629322,34221561.73832255,0.0,28110557.82447955,0.0,94698099.84566766,0.0,0.0,10057.56041449277
0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,2,1,0,0,5,0,4,0,1,7,2,7,7,1,1,0,32694901.094161935,0.0,152407420.3677184,0.0019953922018666327,60395418.76033932,0.0005730458185598814,41882524.94451648,0.0,57196886.350617796,0.0004111206607784433,267200000.0,855.7783376896537
0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,5,6,0,1,3,0,0,5,0,0,1,4,0,53972506.18695759,0.0,145560260.39659315,0.014664987570475555,24198032.45136138,0.0,11068771.68625446,0.0,110519514.06478736,0.022104470099859736,1055500000.0,0.0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,7,0,2,1,0,0,6,0,0,1,2,5,0,0,117657018.40774402,0.0,806939716.7261692,0.10781112400872732,31398797.71871161,0.0,13903423.98391871,0.0,36676675.840294495,0.0,115300000.0,9365.005097332327
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6,0,0,1,1,3,0,3,0,2,1,5,0,0,3,60717312.84309486,0.0,1099055658.9388278,0.14062256174879267,24198032.45136138,0.0,26334910.09460339,0.0,30351526.042379983,0.0,248500000.0,12752.49300944974
0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,3,0,0,0,5,1,3,0,4,7,1,0,0,0,0,7,0.0,0.0,204535094.86383075,0.0021951635404351506,70391385.91237777,0.0004784392441210285,6320800.309666242,0.0,202001065.62942567,0.008139504922879317,363800000.0,5926.932450501621
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,7,2,1,6,0,7,1,0,6,0,0,0,6,0,166265237.96810734,0.00616387031327254,540081144.7886035,0.0618308825120342,59903444.52010451,0.0,12586457.998778107,0.0,40273672.383724004,0.0,61400000.0,5922.416389406213
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,10,0,0,1,3,0,4,3,8,3,0,1,115851949.22904456,0.0,99525397.17141615,0.0,96792791.73303734,0.04352994949972042,39745013.73511774,0.0,65332408.95604266,0.00321712994755663,115300000.0,0.0
0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,5,5,7,4,2,1,2,0,0,1,3,4,2,1,0,213168125.67203605,0.0,185405867.2127657,0.00560969067948867,22167818.198803753,0.0,26152919.996159017,0.0,54355764.74753119,0.0,515700000.0,461.05929560294277
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,4,2,6,7,2,0,5,0,0,7,4,0,3,6,0,164741366.99800193,0.0,142702110.41601253,0.0008273960632849405,28798397.130608946,0.0,26527642.362493023,0.0,74896439.20493636,0.0,115300000.0,390.8758404695012
0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,4,1,7,0,0,7,4,5,7,0,3,6,0,0,85246019.34861892,0.0,81455880.01795498,0.0013408996855542765,109301871.02003656,0.0,24956580.074387155,0.0,40273672.383724004,0.0,587500000.0,101.09859260197794
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,8,7,3,0,3,2,3,0,2,1,4,0,0,148109603.73393282,0.0,149058642.3463676,0.006894967194041172,82508094.41571349,0.004434898183580661,18672754.190980617,0.0012150786007879993,33377116.55719709,0.0,199900000.0,0.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,2,2,0,0,7,0,1,1,0,2,7,0,68139002.95605196,0.0,635923190.5965286,0.2277708123593698,34221561.73832255,0.0,12857587.774250694,0.0,74843606.29614219,0.0,30700000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3,0,6,1,2,6,1,2,0,9,0,0,6,4,82486364.32617709,0.0,197669998.8333785,0.005039562849093814,84277981.37530136,0.0,18144080.211109996,0.0,81105853.85915002,0.0,121200000.0,381.11392167155157
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,7,0,1,4,0,7,1,3,0,7,0,1,66507014.9338145,0.0,121701716.67461371,0.0,65547722.11683032,0.0,15063068.18035096,0.0,75869639.77914998,0.0,648900000.0,0.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,3,3,6,0,1,4,1,0,6,3,0,7,0,0,169679724.6727088,0.0,158475913.0314588,0.007446564569564465,49622725.1402255,0.0,22928006.72310114,0.0,44193513.54513965,0.0,30700000.0,568.5466770465472
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,4,0,4,7,0,7,0,0,7,3,0,6,88247579.16441843,0.0020546234377575127,423455007.33562905,0.015928931378204905,77517373.55736606,0.0,14261651.781499248,0.0,74896439.20493636,0.0,0.0,8461.27555552235
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,6,6,7,2,0,3,0,0,7,3,8,0,7,4,185988733.59026313,0.0020546234377575127,127487673.07826531,0.0,24198032.45136138,0.0,47498415.91912305,0.0,108758140.8216451,0.0011482998840666783,151900000.0,1036.9241462627792
1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,3,0,5,5,6,1,1,1,0,0,4,3,0,3,0,0,117818559.7239252,0.0,163848912.0354038,0.00014014000877324756,20299287.62732069,0.0,19364628.02360858,0.0,30351526.042379983,0.0,854700000.0,67.9885448421364
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,5,4,2,3,0,0,5,7,7,1,5,7,42291505.65437629,0.0,206804752.64012432,0.004165957822604104,24198032.45136138,0.0,49283477.94245806,0.0,117031676.7145712,0.0,146000000.0,331.3001175656679
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,1,1,1,0,1,1,7,0,149832699.81608692,0.03424372396262522,354954822.5063109,0.11093445521289769,74043799.48186907,0.027177755026717355,12857587.774250694,0.0,70740857.80294001,0.0,30700000.0,0.0
0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,2,3,2,3,1,3,0,0,0,0,0,0,6,0,0,126556908.17246997,0.0,289575009.1829731,0.02186081659822215,27137127.891150247,0.008000434587309693,0.0,0.0,40273672.383724004,0.0,432800000.0,2151.661246106932
